Year,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
1991,162,LaSalle Thompson,C,29,IND,5,5,126,19,39,0.487,0,0,,19,39,0.487,0.487,7,7,1.000,6,25,31,8,4,7,10,15,45,thompla01
1991,163,Mychal Thompson,C,36,LAL,8,0,42,2,7,0.286,0,0,,2,7,0.286,0.286,0,0,,3,6,9,0,0,3,1,10,4,thompmy01
1991,164,Otis Thorpe,PF,28,HOU,3,3,116,22,38,0.579,0,0,,22,38,0.579,0.579,3,6,0.500,7,18,25,8,2,0,6,8,47,thorpot01
1991,165,Sedale Threatt,PG,29,SEA,5,5,136,30,56,0.536,4,11,0.364,26,45,0.578,0.571,9,10,0.900,1,7,8,17,5,0,8,14,73,threase01
1991,166,Tom Tolbert,PF,25,GSW,9,0,116,14,33,0.424,1,3,0.333,13,30,0.433,0.439,3,11,0.273,0,18,18,8,3,4,4,29,32,tolbeto01
1991,167,Andy Toolson,SF,25,UTA,2,0,4,0,2,0.000,0,1,0.000,0,1,0.000,0.000,0,0,,0,0,0,1,1,0,0,0,0,toolsan01
1991,168,Trent Tucker,SG,31,NYK,3,2,66,9,25,0.360,4,10,0.400,5,15,0.333,0.440,2,2,1.000,3,9,12,9,1,0,1,7,24,tucketr01
1991,169,Andre Turner,PG,26,PHI,8,0,189,21,48,0.438,3,9,0.333,18,39,0.462,0.469,13,16,0.813,2,11,13,35,11,0,8,12,58,turnean01
1991,170,Kiki Vandeweghe,SF,32,NYK,3,3,99,13,32,0.406,3,5,0.600,10,27,0.370,0.453,22,25,0.880,1,7,8,4,1,0,12,8,51,vandeki01
1991,171,Stojko Vranković,C,27,BOS,1,0,4,1,1,1.000,0,0,,1,1,1.000,1.000,0,1,0.000,0,2,2,0,0,0,1,2,2,vrankst01
1991,172,Kenny Walker,SF,26,NYK,3,0,31,4,8,0.500,0,0,,4,8,0.500,0.500,2,2,1.000,2,5,7,2,1,1,3,8,10,walkeke01
1991,173,Spud Webb,PG,27,ATL,5,5,154,25,57,0.439,5,12,0.417,20,45,0.444,0.482,11,16,0.688,8,14,22,24,7,1,13,13,66,webbsp01
1991,174,Mark West,C,30,PHO,4,4,93,9,15,0.600,0,0,,9,15,0.600,0.600,5,7,0.714,8,10,18,2,2,10,3,15,23,westma01
1991,175,Dominique Wilkins*,SF,31,ATL,5,5,195,35,94,0.372,2,15,0.133,33,79,0.418,0.383,32,35,0.914,6,26,32,13,9,5,11,8,104,wilkido01
1991,176,Eddie Lee Wilkins,C,28,NYK,1,0,13,4,6,0.667,0,0,,4,6,0.667,0.667,1,2,0.500,2,0,2,0,0,0,2,4,9,wilkied01
1991,177,Gerald Wilkins,SG,27,NYK,3,1,78,14,38,0.368,2,7,0.286,12,31,0.387,0.395,2,2,1.000,2,6,8,5,5,1,8,11,32,wilkige01
1991,178,Buck Williams,PF,30,POR,16,16,572,65,130,0.500,0,0,,65,130,0.500,0.500,35,58,0.603,53,90,143,14,10,4,24,55,165,willibu01
1991,179,Jayson Williams,PF,22,PHI,4,0,10,4,5,0.800,0,0,,4,5,0.800,0.800,0,0,,2,2,4,0,0,0,1,1,8,willija01
1991,180,Kenny Williams,PF,21,IND,2,0,2,0,0,,0,0,,0,0,,,0,2,0.000,0,0,0,0,0,0,0,1,0,willike03
1991,181,Micheal Williams,PG,24,IND,5,5,183,30,65,0.462,0,1,0.000,30,64,0.469,0.462,43,48,0.896,7,9,16,42,14,0,12,23,103,willimi02
1991,182,Scott Williams,PF,22,CHI,12,0,72,6,13,0.462,0,1,0.000,6,12,0.500,0.462,11,20,0.550,4,16,20,3,1,3,4,15,23,willisc01
1991,183,Kevin Willis,PF,28,ATL,5,5,159,27,67,0.403,2,3,0.667,25,64,0.391,0.418,21,30,0.700,18,27,45,5,3,1,2,22,77,willike02
1991,184,David Wingate,SG,27,SAS,3,0,38,6,12,0.500,0,0,,6,12,0.500,0.500,2,3,0.667,1,2,3,1,1,0,1,8,14,wingada01
1991,185,Randy Wittman,SF,31,IND,1,0,6,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,1,0,0,0,1,2,wittmra01
1991,186,David Wood,SF,26,HOU,3,0,44,2,3,0.667,1,1,1.000,1,2,0.500,0.833,2,4,0.500,1,4,5,3,3,0,1,8,7,woodda01
1991,187,James Worthy*,SF,29,LAL,18,18,733,161,346,0.465,4,24,0.167,157,322,0.488,0.471,53,72,0.736,25,48,73,70,19,2,40,34,379,worthja01
1991,188,Danny Young,PG,28,POR,7,0,36,6,11,0.545,0,1,0.000,6,10,0.600,0.545,0,0,,0,0,0,7,0,0,2,0,12,youngda01
1990,1,Michael Adams,PG,27,DEN,3,3,105,13,34,0.382,6,20,0.300,7,14,0.500,0.471,7,8,0.875,0,6,6,18,4,0,8,10,39,adamsmi01
1990,2,Mark Aguirre,SF,30,DET,20,3,439,86,184,0.467,8,24,0.333,78,160,0.488,0.489,39,52,0.750,31,60,91,27,10,3,30,51,219,aguirma01
1990,3,Steve Alford,PG,25,DAL,3,0,42,8,18,0.444,2,6,0.333,6,12,0.500,0.500,5,5,1.000,1,2,3,8,1,0,3,4,23,alforst01
1990,4,Greg Anderson,PF,25,MIL,4,0,101,13,19,0.684,0,0,,13,19,0.684,0.684,7,14,0.500,6,18,24,0,1,4,4,19,33,andergr01
1990,5,Ron Anderson,SF,31,PHI,10,0,256,40,93,0.430,3,5,0.600,37,88,0.420,0.446,29,30,0.967,6,31,37,14,4,0,15,22,112,anderro01
1990,6,Willie Anderson,SG,23,SAS,10,10,375,87,168,0.518,2,5,0.400,85,163,0.521,0.524,29,36,0.806,16,38,54,52,9,4,26,40,205,anderwi01
1990,7,B.J. Armstrong,PG,22,CHI,16,0,217,21,62,0.339,0,4,0.000,21,58,0.362,0.339,22,24,0.917,3,17,20,29,10,0,12,22,64,armstbj01
1990,8,John Bagley,PG,29,BOS,5,0,70,8,15,0.533,0,1,0.000,8,14,0.571,0.533,3,4,0.750,3,1,4,17,4,1,9,9,19,baglejo01
1990,9,Thurl Bailey,SF,28,UTA,5,5,190,43,88,0.489,0,0,,43,88,0.489,0.489,19,24,0.792,8,24,32,7,5,6,5,19,105,baileth01
1990,10,Charles Barkley*,SF,26,PHI,10,10,419,88,162,0.543,6,18,0.333,82,144,0.569,0.562,65,108,0.602,66,89,155,43,8,7,30,36,247,barklch01
1990,11,Kenny Battle,SG,25,PHO,8,0,34,4,13,0.308,0,0,,4,13,0.308,0.308,1,1,1.000,1,4,5,0,0,0,2,5,9,battlke01
1990,12,William Bedford,C,26,DET,5,0,19,1,6,0.167,0,0,,1,6,0.167,0.167,2,2,1.000,0,2,2,0,0,1,0,4,4,bedfowi01
1990,13,Winston Bennett,SF,24,CLE,5,5,135,23,47,0.489,0,0,,23,47,0.489,0.489,4,6,0.667,14,7,21,5,3,1,4,11,50,bennewi01
1990,14,Larry Bird*,SF,33,BOS,5,5,207,44,99,0.444,5,19,0.263,39,80,0.488,0.470,29,32,0.906,7,39,46,44,5,5,18,10,122,birdla01
1990,15,Uwe Blab,C,27,SAS,2,0,5,0,1,0.000,0,0,,0,1,0.000,0.000,3,6,0.500,0,2,2,0,0,0,0,0,3,blabuw01
1990,16,Rolando Blackman,SG,30,DAL,3,3,127,24,54,0.444,2,5,0.400,22,49,0.449,0.463,10,10,1.000,2,7,9,13,6,2,13,7,60,blackro01
1990,17,Anthony Bowie,SG,26,HOU,2,0,4,0,1,0.000,0,0,,0,1,0.000,0.000,0,0,,0,0,0,0,0,0,0,1,0,bowiean01
1990,18,Frank Brickowski,C,30,SAS,10,0,161,31,54,0.574,0,0,,31,54,0.574,0.574,17,26,0.654,16,28,44,11,8,1,15,31,79,brickfr01
1990,19,Scott Brooks,PG,24,PHI,9,0,99,6,19,0.316,3,7,0.429,3,12,0.250,0.395,6,9,0.667,2,6,8,16,3,0,7,13,21,brooksc01
1990,20,Mike Brown,C,26,UTA,5,0,67,7,15,0.467,0,0,,7,15,0.467,0.467,4,5,0.800,5,5,10,3,1,1,5,11,18,brownmi01
1990,21,Raymond Brown,PF,24,UTA,3,0,6,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,brownra01
1990,22,Tony Brown,SF,29,MIL,2,0,13,1,3,0.333,1,1,1.000,0,2,0.000,0.500,0,0,,0,0,0,0,2,0,0,3,3,brownto01
1990,23,Mark Bryant,PF,24,POR,13,0,160,18,33,0.545,0,0,,18,33,0.545,0.545,6,8,0.750,9,20,29,3,3,2,12,27,42,bryanma01
1990,24,Adrian Caldwell,PF,23,HOU,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,caldwad01
1990,25,Joe Barry Carroll,C,31,DEN,3,3,46,9,16,0.563,0,0,,9,16,0.563,0.563,2,2,1.000,1,8,9,3,1,5,1,6,20,carrojo01
1990,26,Bill Cartwright,C,32,CHI,16,16,462,50,121,0.413,0,0,,50,121,0.413,0.413,29,43,0.674,25,50,75,16,5,4,25,52,129,cartwbi01
1990,27,Tom Chambers,PF,30,PHO,16,16,612,117,275,0.425,5,19,0.263,112,256,0.438,0.435,116,132,0.879,20,87,107,31,7,7,49,54,355,chambto01
1990,28,Maurice Cheeks*,PG,33,NYK,10,10,388,50,104,0.481,0,4,0.000,50,100,0.500,0.481,28,31,0.903,12,27,39,85,17,2,19,21,128,cheekma01
1990,29,Derrick Chievous,SF,22,CLE,3,0,28,6,10,0.600,0,0,,6,10,0.600,0.600,7,9,0.778,2,1,3,2,1,0,3,2,19,chievde01
1990,30,Michael Cooper*,SG,33,LAL,9,0,173,10,35,0.286,3,12,0.250,7,23,0.304,0.329,0,0,,11,13,24,25,7,4,7,21,23,coopemi01
1990,31,Wayne Cooper,C,33,POR,18,0,248,19,47,0.404,0,0,,19,47,0.404,0.404,10,19,0.526,25,46,71,5,5,29,5,40,48,coopewa01
1990,32,Lanard Copeland,SG,24,PHI,4,0,9,2,6,0.333,0,0,,2,6,0.333,0.333,0,0,,0,1,1,0,0,0,1,1,4,copella01
1990,33,Terry Cummings,PF,28,SAS,10,10,375,103,195,0.528,1,5,0.200,102,190,0.537,0.531,42,52,0.808,31,63,94,22,7,4,19,39,249,cummite01
1990,34,Brad Daugherty,C,24,CLE,5,5,186,41,70,0.586,0,0,,41,70,0.586,0.586,32,46,0.696,4,44,48,20,2,4,13,12,114,daughbr01
1990,35,Charles Davis,SF,31,CHI,6,0,20,2,7,0.286,0,1,0.000,2,6,0.333,0.286,0,0,,3,0,3,1,0,0,1,5,4,davisch02
1990,36,Walter Davis*,SG,35,DEN,3,0,70,18,45,0.400,0,1,0.000,18,44,0.409,0.400,6,6,1.000,4,5,9,6,1,0,5,4,42,daviswa03
1990,37,Johnny Dawkins,PG,26,PHI,10,10,386,53,115,0.461,0,7,0.000,53,108,0.491,0.461,36,43,0.837,5,17,22,93,17,2,29,22,142,dawkijo01
1990,38,Vlade Divac*,C,21,LAL,9,1,175,32,44,0.727,1,2,0.500,31,42,0.738,0.739,17,19,0.895,16,32,48,10,8,15,13,27,82,divacvl01
1990,39,James Donaldson,C,32,DAL,3,3,74,9,13,0.692,0,0,,9,13,0.692,0.692,4,5,0.800,6,10,16,2,2,0,4,8,22,donalja01
1990,40,Larry Drew,PG,31,LAL,7,0,51,3,8,0.375,1,4,0.250,2,4,0.500,0.438,5,6,0.833,0,2,2,4,3,0,4,9,12,drewla01
1990,41,Clyde Drexler*,SG,27,POR,21,21,853,172,390,0.441,9,41,0.220,163,349,0.467,0.453,96,124,0.774,63,88,151,150,53,18,67,72,449,drexlcl01
1990,42,Kevin Duckworth,C,25,POR,15,15,453,82,187,0.439,0,0,,82,187,0.439,0.439,33,46,0.717,28,59,87,16,5,9,33,60,197,duckwke01
1990,43,Joe Dumars*,SG,26,DET,20,20,754,130,284,0.458,5,19,0.263,125,265,0.472,0.467,99,113,0.876,18,26,44,95,22,0,54,37,364,dumarjo01
1990,44,T.R. Dunn,SF,34,DEN,3,0,31,0,0,,0,0,,0,0,,,0,0,,1,6,7,2,4,1,1,3,0,dunntr01
1990,45,Mark Eaton,C,33,UTA,5,5,128,9,17,0.529,0,0,,9,17,0.529,0.529,1,5,0.200,8,22,30,0,3,14,4,17,19,eatonma01
1990,46,Blue Edwards,SF,24,UTA,5,0,94,14,26,0.538,1,3,0.333,13,23,0.565,0.558,7,8,0.875,8,10,18,8,7,2,12,16,36,edwarbl01
1990,47,James Edwards,C,34,DET,20,20,536,114,231,0.494,0,1,0.000,114,230,0.496,0.494,58,96,0.604,24,47,71,13,5,11,31,74,286,edwarja01
1990,48,Craig Ehlo,SG,28,CLE,5,5,196,26,62,0.419,5,15,0.333,21,47,0.447,0.460,12,19,0.632,7,25,32,32,6,0,12,18,69,ehlocr01
1990,49,Sean Elliott,SF,21,SAS,10,10,291,53,96,0.552,0,1,0.000,53,95,0.558,0.552,21,29,0.724,11,30,41,18,9,6,15,37,127,elliose01
1990,50,Alex English*,SF,36,DEN,3,3,76,25,44,0.568,0,0,,25,44,0.568,0.568,9,11,0.818,3,6,9,9,2,1,2,6,59,englial01
1990,51,Patrick Ewing*,C,27,NYK,10,10,395,114,219,0.521,1,2,0.500,113,217,0.521,0.523,65,79,0.823,21,84,105,31,13,20,27,41,294,ewingpa01
1990,52,Vern Fleming,PG,27,IND,3,3,113,16,34,0.471,0,2,0.000,16,32,0.500,0.471,8,9,0.889,4,9,13,18,2,1,8,6,40,flemive01
1990,53,Sleepy Floyd,PG,29,HOU,4,4,172,30,64,0.469,3,12,0.250,27,52,0.519,0.492,11,17,0.647,7,8,15,41,5,1,15,5,74,floydsl01
1990,54,Kevin Gamble,SF,24,BOS,3,0,8,3,5,0.600,0,0,,3,5,0.600,0.600,0,0,,1,0,1,2,0,0,1,1,6,gamblke01
1990,55,Mike Gminski,C,30,PHI,10,10,342,57,117,0.487,0,5,0.000,57,112,0.509,0.487,14,15,0.933,8,46,54,11,8,23,17,27,128,gminsmi01
1990,56,Greg Grant,PG,23,PHO,7,0,47,9,20,0.450,1,3,0.333,8,17,0.471,0.475,0,0,,2,4,6,10,2,0,5,2,19,grantgr01
1990,57,Horace Grant,PF,24,CHI,16,16,616,81,159,0.509,0,2,0.000,81,157,0.516,0.509,33,53,0.623,73,86,159,40,18,18,26,51,195,grantho01
1990,58,Stuart Gray,C,26,NYK,4,0,12,2,5,0.400,0,0,,2,5,0.400,0.400,0,0,,3,5,8,0,1,0,3,3,4,grayst01
1990,59,Jeff Grayer,SF,24,MIL,4,0,12,0,0,,0,0,,0,0,,,0,0,,0,2,2,1,0,0,1,1,0,grayeje01
1990,60,A.C. Green,PF,26,LAL,9,9,252,41,79,0.519,0,0,,41,79,0.519,0.519,24,32,0.750,34,47,81,9,5,4,14,22,106,greenac01
1990,61,Rickey Green,PG,35,IND,3,0,31,1,7,0.143,0,0,,1,7,0.143,0.143,0,0,,0,1,1,3,1,0,2,5,2,greenri01
1990,62,Dave Greenwood,PF,32,DET,5,0,47,2,4,0.500,0,0,,2,4,0.500,0.500,1,4,0.250,2,7,9,0,2,0,2,11,5,greenda01
1990,63,Darrell Griffith,SG,31,UTA,5,0,97,19,42,0.452,5,9,0.556,14,33,0.424,0.512,4,5,0.800,6,15,21,3,6,1,3,3,47,griffda01
1990,64,Bob Hansen,SG,29,UTA,5,5,145,21,43,0.488,7,14,0.500,14,29,0.483,0.570,1,4,0.250,7,7,14,5,3,0,4,14,50,hansebo01
1990,65,Bill Hanzlik,PF,32,DEN,3,0,79,5,17,0.294,1,3,0.333,4,14,0.286,0.324,10,10,1.000,5,5,10,11,5,2,2,13,21,hanzlbi01
1990,66,Derek Harper,PG,28,DAL,3,3,119,21,48,0.438,5,16,0.313,16,32,0.500,0.490,11,16,0.688,2,6,8,23,4,0,12,13,58,harpede01
1990,67,Scott Hastings,PF,29,DET,5,0,16,1,4,0.250,0,3,0.000,1,1,1.000,0.250,0,0,,0,0,0,0,1,0,0,4,2,hastisc01
1990,68,Hersey Hawkins,SG,23,PHI,10,10,415,81,163,0.497,14,36,0.389,67,127,0.528,0.540,59,63,0.937,8,23,31,36,12,7,31,25,235,hawkihe01
1990,69,Gerald Henderson,PG,34,DET,8,0,19,1,5,0.200,0,3,0.000,1,2,0.500,0.200,0,0,,2,1,3,4,2,0,1,3,2,hendege01
1990,70,Craig Hodges,SG,29,CHI,16,1,254,28,74,0.378,12,41,0.293,16,33,0.485,0.459,3,4,0.750,6,12,18,17,4,0,14,31,71,hodgecr01
1990,71,Tito Horford,C,24,MIL,2,0,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2,horfoti01
1990,72,Jeff Hornacek,SG,26,PHO,16,16,583,112,219,0.511,6,24,0.250,106,195,0.544,0.525,68,73,0.932,13,49,62,73,24,0,34,43,298,hornaje01
1990,73,Jay Humphries,PG,27,MIL,3,2,79,8,15,0.533,1,3,0.333,7,12,0.583,0.567,10,13,0.769,1,4,5,19,3,0,8,6,27,humphja01
1990,74,Byron Irvin,SG,23,POR,4,0,47,5,22,0.227,0,0,,5,22,0.227,0.227,5,6,0.833,4,4,8,5,2,0,3,7,15,irvinby01
1990,75,Mark Jackson,PG,24,NYK,9,0,81,13,31,0.419,0,2,0.000,13,29,0.448,0.419,8,11,0.727,1,4,5,21,2,0,7,5,34,jacksma01
1990,76,Buck Johnson,SF,26,HOU,4,4,148,20,48,0.417,0,1,0.000,20,47,0.426,0.417,11,13,0.846,8,8,16,9,6,2,4,16,51,johnsbu01
1990,77,Dennis Johnson*,PG,35,BOS,5,5,162,30,62,0.484,2,6,0.333,28,56,0.500,0.500,7,7,1.000,2,12,14,28,2,2,10,17,69,johnsde01
1990,78,Eddie Johnson,SF,30,PHO,16,0,337,72,160,0.450,15,38,0.395,57,122,0.467,0.497,37,47,0.787,15,42,57,17,10,4,20,40,196,johnsed03
1990,79,Eric Johnson,PG,23,UTA,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,johnser01
1990,80,Kevin Johnson,PG,23,PHO,16,16,582,123,257,0.479,2,11,0.182,121,246,0.492,0.482,92,112,0.821,9,44,53,170,25,0,62,28,340,johnske02
1990,81,Magic Johnson*,PG,30,LAL,9,9,376,76,155,0.490,5,25,0.200,71,130,0.546,0.506,70,79,0.886,12,45,57,115,11,1,36,28,227,johnsma02
1990,82,Vinnie Johnson,SG,33,DET,20,0,463,85,184,0.462,2,7,0.286,83,177,0.469,0.467,34,43,0.791,28,28,56,54,8,4,31,38,206,johnsvi01
1990,83,Nate Johnston,PF,23,POR,3,0,19,6,11,0.545,0,0,,6,11,0.545,0.545,1,1,1.000,2,4,6,1,1,1,0,5,13,johnsna01
1990,84,Anthony Jones,SG,27,DAL,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,jonesan01
1990,85,Caldwell Jones,PF,39,SAS,9,0,66,4,9,0.444,0,0,,4,9,0.444,0.444,0,1,0.000,6,7,13,2,0,3,3,10,8,jonesca01
1990,86,Michael Jordan*,SG,26,CHI,16,16,674,219,426,0.514,16,50,0.320,203,376,0.540,0.533,133,159,0.836,24,91,115,109,45,14,56,54,587,jordami01
1990,87,Tim Kempton,PF,26,DEN,3,1,32,7,9,0.778,0,0,,7,9,0.778,0.778,4,4,1.000,1,4,5,4,0,0,2,8,18,kemptti01
1990,88,Steve Kerr,PG,24,CLE,5,0,73,4,14,0.286,0,3,0.000,4,11,0.364,0.286,0,0,,1,5,6,10,4,0,2,6,8,kerrst01
1990,89,Jerome Kersey,SF,27,POR,21,21,831,166,361,0.460,0,3,0.000,166,358,0.464,0.460,103,144,0.715,66,108,174,45,34,20,45,87,435,kerseje01
1990,90,Stacey King,PF,23,CHI,16,2,281,37,91,0.407,0,1,0.000,37,90,0.411,0.407,36,47,0.766,17,34,51,9,6,8,17,32,110,kingst01
1990,91,Joe Kleine,C,28,BOS,5,0,79,13,17,0.765,0,1,0.000,13,16,0.813,0.765,5,6,0.833,3,11,14,2,2,3,4,12,31,kleinjo01
1990,92,Frank Kornet,PF,23,MIL,2,0,4,0,1,0.000,0,1,0.000,0,0,,0.000,0,0,,0,1,1,0,0,0,1,1,0,kornefr01
1990,93,Bill Laimbeer,C,32,DET,20,20,667,91,199,0.457,15,43,0.349,76,156,0.487,0.495,25,29,0.862,41,170,211,28,23,18,16,77,222,laimbbi01
1990,94,Jerome Lane,PF,23,DEN,2,2,14,0,3,0.000,0,0,,0,3,0.000,0.000,1,2,0.500,0,1,1,2,0,0,2,4,1,laneje01
1990,95,Andrew Lang,C,23,PHO,12,0,93,6,9,0.667,0,0,,6,9,0.667,0.667,4,7,0.571,4,16,20,2,3,10,5,17,16,langan01
1990,96,Eric Leckner,C,23,UTA,3,0,28,6,10,0.600,1,1,1.000,5,9,0.556,0.650,5,9,0.556,2,6,8,2,0,0,1,8,18,leckner01
1990,97,Fat Lever,SG,29,DEN,3,3,113,19,51,0.373,1,7,0.143,18,44,0.409,0.382,13,14,0.929,11,21,32,21,8,1,5,7,52,leverfa01
1990,98,Reggie Lewis,SG,24,BOS,5,5,200,37,62,0.597,0,1,0.000,37,61,0.607,0.597,27,35,0.771,9,16,25,22,7,2,12,14,101,lewisre01
1990,99,Todd Lichti,SG,23,DEN,3,0,70,15,29,0.517,0,1,0.000,15,28,0.536,0.517,14,19,0.737,5,13,18,9,1,0,8,6,44,lichtto01
1990,100,Brad Lohaus,PF,25,MIL,4,4,147,16,40,0.400,6,16,0.375,10,24,0.417,0.475,0,0,,4,23,27,5,8,9,9,17,38,lohaubr01
1990,101,Rick Mahorn,PF,31,PHI,10,10,342,37,86,0.430,0,1,0.000,37,85,0.435,0.430,20,26,0.769,18,52,70,10,7,8,13,41,94,mahorri01
1990,102,Dan Majerle,SG,24,PHO,16,0,479,73,150,0.487,4,12,0.333,69,138,0.500,0.500,51,65,0.785,30,51,81,34,20,2,18,34,201,majerda01
1990,103,Karl Malone*,PF,26,UTA,5,5,203,46,105,0.438,0,1,0.000,46,104,0.442,0.438,34,45,0.756,16,35,51,11,11,5,12,22,126,malonka01
1990,104,Vernon Maxwell,SG,24,HOU,4,4,159,30,81,0.370,8,26,0.308,22,55,0.400,0.420,11,21,0.524,5,7,12,17,5,0,6,12,79,maxweve01
1990,105,Mel McCants,SF,22,LAL,2,0,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,mccanme01
1990,106,George McCloud,SF,22,IND,1,0,4,1,2,0.500,0,0,,1,2,0.500,0.500,0,0,,1,0,1,0,0,0,1,2,2,mccloge01
1990,107,Tim McCormick,C,27,HOU,3,0,21,1,3,0.333,0,0,,1,3,0.333,0.333,1,2,0.500,1,7,8,0,0,0,0,5,3,mccorti01
1990,108,Mike McGee,SF,30,PHO,10,0,44,7,20,0.350,3,7,0.429,4,13,0.308,0.425,1,4,0.250,1,3,4,2,1,1,2,6,18,mcgeemi01
1990,109,Kevin McHale*,PF,32,BOS,5,5,192,42,69,0.609,1,3,0.333,41,66,0.621,0.616,25,29,0.862,8,31,39,13,2,10,14,17,110,mchalke01
1990,110,Mark McNamara,C,30,LAL,2,0,5,1,4,0.250,0,0,,1,4,0.250,0.250,0,0,,0,1,1,0,0,0,0,1,2,mcnamma01
1990,111,Reggie Miller*,SG,24,IND,3,3,125,20,35,0.571,3,7,0.429,17,28,0.607,0.614,19,21,0.905,1,11,12,6,3,0,3,6,62,millere01
1990,112,Mike Mitchell,F,34,SAS,4,0,15,3,8,0.375,0,0,,3,8,0.375,0.375,0,0,,1,2,3,2,0,0,2,2,6,mitchmi01
1990,113,Paul Mokeski,C,33,CLE,3,0,10,1,2,0.500,0,0,,1,2,0.500,0.500,2,2,1.000,0,2,2,0,1,1,0,2,4,mokespa01
1990,114,Johnny Moore,PG,31,SAS,9,0,86,6,24,0.250,0,6,0.000,6,18,0.333,0.250,4,8,0.500,3,8,11,21,7,1,7,11,16,moorejo01
1990,115,John Morton,SG,22,CLE,2,0,9,2,5,0.400,0,0,,2,5,0.400,0.400,2,2,1.000,0,0,0,0,0,0,1,1,6,mortojo01
1990,116,Larry Nance,PF,30,CLE,5,5,159,26,45,0.578,0,0,,26,45,0.578,0.578,9,12,0.750,4,20,24,12,3,10,4,20,61,nancela01
1990,117,Calvin Natt,SF,33,IND,2,0,14,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,1,2,1,0,0,2,5,2,nattca01
1990,118,Ed Nealy,PF,29,CHI,15,0,228,17,36,0.472,0,1,0.000,17,35,0.486,0.472,13,21,0.619,16,36,52,5,10,1,7,45,47,nealyed01
1990,119,Johnny Newman,SF,26,NYK,10,0,231,38,85,0.447,4,10,0.400,34,75,0.453,0.471,37,49,0.755,11,10,21,10,9,3,17,41,117,newmajo01
1990,120,Kurt Nimphius,C,31,PHI,4,0,18,1,7,0.143,0,0,,1,7,0.143,0.143,0,0,,3,1,4,0,1,1,0,1,2,nimphku01
1990,121,Charles Oakley,PF,26,NYK,10,8,336,43,84,0.512,1,1,1.000,42,83,0.506,0.518,34,52,0.654,39,71,110,27,11,2,22,33,121,oaklech01
1990,122,Hakeem Olajuwon*,C,27,HOU,4,4,161,31,70,0.443,0,0,,31,70,0.443,0.443,12,17,0.706,15,31,46,8,10,23,11,19,74,olajuha01
1990,123,Robert Parish*,C,36,BOS,5,5,170,31,54,0.574,0,0,,31,54,0.574,0.574,17,18,0.944,23,27,50,13,5,7,12,21,79,parisro01
1990,124,Jim Paxson,PG,32,BOS,5,0,62,8,16,0.500,0,1,0.000,8,15,0.533,0.500,3,4,0.750,0,0,0,7,5,0,3,1,19,paxsoji02
1990,125,John Paxson,PG,29,CHI,15,15,395,37,87,0.425,4,9,0.444,33,78,0.423,0.448,14,14,1.000,2,20,22,54,9,0,15,42,92,paxsojo01
1990,126,Kenny Payne,SF,23,PHI,3,0,10,2,5,0.400,0,2,0.000,2,3,0.667,0.400,2,2,1.000,1,1,2,0,0,0,1,3,6,payneke01
1990,127,Will Perdue,C,24,CHI,13,0,78,13,28,0.464,1,2,0.500,12,26,0.462,0.482,13,18,0.722,7,12,19,2,0,5,4,13,40,perduwi01
1990,128,Sam Perkins,SF,28,DAL,3,3,118,16,36,0.444,0,1,0.000,16,35,0.457,0.444,13,17,0.765,10,12,22,8,3,2,7,17,45,perkisa01
1990,129,Tim Perry,C,24,PHO,11,0,100,13,25,0.520,0,0,,13,25,0.520,0.520,8,18,0.444,10,11,21,2,3,6,5,19,34,perryti01
1990,130,Chuck Person,SF,25,IND,3,3,123,17,45,0.378,1,10,0.100,16,35,0.457,0.389,5,12,0.417,6,14,20,12,1,0,4,11,40,persoch01
1990,131,Dražen Petrović*,SG,25,POR,20,0,253,48,109,0.440,5,16,0.313,43,93,0.462,0.463,21,36,0.583,10,22,32,20,6,0,20,37,122,petrodr01
1990,132,Ricky Pierce,SG,30,MIL,4,0,122,28,60,0.467,5,10,0.500,23,50,0.460,0.508,28,31,0.903,6,3,9,6,5,0,3,14,89,piercri01
1990,133,Ed Pinckney,PF,26,BOS,4,0,25,6,7,0.857,0,0,,6,7,0.857,0.857,7,9,0.778,2,4,6,0,0,0,2,3,19,pincked01
1990,134,Scottie Pippen*,SF,24,CHI,15,14,612,104,210,0.495,10,31,0.323,94,179,0.525,0.519,71,100,0.710,33,75,108,83,31,19,49,62,289,pippesc01
1990,135,Terry Porter,PG,26,POR,21,21,815,127,274,0.464,40,102,0.392,87,172,0.506,0.536,139,165,0.842,9,52,61,155,28,3,62,51,433,portete01
